site,name,link,salary_min,salary_max,salary_curr
https://hh.ru,Middle Python Developer for CloudLinux OS [Remote],https://spb.hh.ru/vacancy/42702137?query=python,,,
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/42779778?query=python,100000.0,150000.0,руб.
https://hh.ru,Разработчик Python/Python Developer,https://spb.hh.ru/vacancy/41099265?query=python,100000.0,120000.0,руб.
https://hh.ru,ETL Developer,https://spb.hh.ru/vacancy/42205033?query=python,,,
https://hh.ru,Deep Learning Engineer (Удаленно),https://spb.hh.ru/vacancy/42800711?query=python,180000.0,300000.0,руб.
https://hh.ru,Data Scientist в команду Ранжирования и аналитики Поиска,https://spb.hh.ru/vacancy/42808726?query=python,,,
https://hh.ru,E2E Test Automation Engineer (Python),https://spb.hh.ru/vacancy/40657906?query=python,,,
https://hh.ru,Data Scientist,https://spb.hh.ru/vacancy/41974710?query=python,,,
https://hh.ru,1С Developer (Python),https://spb.hh.ru/vacancy/42141361?query=python,,,
https://hh.ru,"Python Developer (Payment Systems Team, remotely)",https://spb.hh.ru/vacancy/42556970?query=python,,,
https://hh.ru,Data analyst,https://spb.hh.ru/vacancy/42261811?query=python,,,
https://hh.ru,"Автор / Преподаватель курса ""Junior Python Developer"" (Онлайн)",https://spb.hh.ru/vacancy/42595955?query=python,,,
https://hh.ru,Python разработчик,https://spb.hh.ru/vacancy/42806998?query=python,,,
https://hh.ru,Ведущий разработчик Python (Команда дисков и бэкапов),https://spb.hh.ru/vacancy/41978934?query=python,,,
https://hh.ru,Backend python (Django) разработчик,https://spb.hh.ru/vacancy/42768861?query=python,,,
https://hh.ru,Python Django (+ React) Web Developer,https://spb.hh.ru/vacancy/42775109?query=python,215000.0,,руб.
https://hh.ru,Python Developer for Big Data (remote),https://spb.hh.ru/vacancy/42765449?query=python,,,
https://hh.ru,Программист-разработчик Python,https://spb.hh.ru/vacancy/42788349?query=python,,,
https://hh.ru,Python developer,https://spb.hh.ru/vacancy/42754262?query=python,90000.0,180000.0,руб.
https://hh.ru,Программист Python,https://spb.hh.ru/vacancy/42773471?query=python,150000.0,,руб.
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/42210368?query=python,,,
https://hh.ru,Senior Data Analyst,https://spb.hh.ru/vacancy/41503979?query=python,,,
https://hh.ru,"Инженер по тестированию Python, Логистика",https://spb.hh.ru/vacancy/41186995?query=python,,,
https://hh.ru,Go/Python developer,https://spb.hh.ru/vacancy/41591177?query=python,,,
https://hh.ru,Data Scientist (DS Team),https://spb.hh.ru/vacancy/41177805?query=python,200000.0,,руб.
https://hh.ru,Senior Python Developer (Vehicle Builder),https://spb.hh.ru/vacancy/40584488?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/43003297?query=python,,,
https://hh.ru,Data engineer,https://spb.hh.ru/vacancy/41778514?query=python,,,
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/42770821?query=python,,,
https://hh.ru,Ведущий Data Scientist,https://spb.hh.ru/vacancy/42144171?query=python,170000.0,225000.0,руб.
https://hh.ru,"Python / C++ Developer (Robotics, AI)",https://spb.hh.ru/vacancy/42692143?query=python,60000.0,200000.0,руб.
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/40920035?query=python,,,
https://hh.ru,Data Scientist (Middle+),https://spb.hh.ru/vacancy/42811894?query=python,,,
https://hh.ru,Data Engineer,https://spb.hh.ru/vacancy/41279408?query=python,,,
https://hh.ru,Python Developer (BI),https://spb.hh.ru/vacancy/42673574?query=python,120000.0,,руб.
https://hh.ru,Senior/Middle Python разработчик,https://spb.hh.ru/vacancy/40869437?query=python,,,
https://hh.ru,ML Engineer (Computer Vision),https://spb.hh.ru/vacancy/42761813?query=python,,,
https://hh.ru,Middle Python Developer,https://spb.hh.ru/vacancy/40735787?query=python,,,
https://hh.ru,Fullstack QA Engineer (Python),https://spb.hh.ru/vacancy/42703552?query=python,2300.0,2800.0,EUR
https://hh.ru,Backend Developer,https://spb.hh.ru/vacancy/42228177?query=python,140000.0,200000.0,руб.
https://hh.ru,Data scientist NLP,https://spb.hh.ru/vacancy/42533835?query=python,,,
https://hh.ru,Программист Python,https://spb.hh.ru/vacancy/42709180?query=python,,,
https://hh.ru,Senior python & blockchain developer,https://spb.hh.ru/vacancy/42154788?query=python,,,
https://hh.ru,Data Scientist в команду Фото (ОК),https://spb.hh.ru/vacancy/42774494?query=python,,,
https://hh.ru,Senior Data Scientist,https://spb.hh.ru/vacancy/42088120?query=python,,,
https://hh.ru,Senior BigData Developer with Python / Spark / AWS,https://spb.hh.ru/vacancy/42359316?query=python,,,
https://hh.ru,Data Scientist,https://spb.hh.ru/vacancy/42749667?query=python,,,
https://hh.ru,ML Developer,https://spb.hh.ru/vacancy/42822642?query=python,,,
https://hh.ru,Senior Python Developer,https://spb.hh.ru/vacancy/42448788?query=python,,,
https://hh.ru,QA Automation Engineer (GCS 3.0),https://spb.hh.ru/vacancy/43002746?query=python,,,
https://hh.ru,Разработчик Big Data,https://spb.hh.ru/vacancy/42704394?query=python,,,
https://hh.ru,"QA Automation Engineer (Python, BigData)",https://spb.hh.ru/vacancy/41541448?query=python,,,
https://hh.ru,Data Engineer (Data Warehouse),https://spb.hh.ru/vacancy/42645884?query=python,2000.0,,EUR
https://hh.ru,Senior Data Analyst,https://spb.hh.ru/vacancy/41987558?query=python,5000.0,,USD
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42519570?query=python,,,
https://hh.ru,Наставник курса “Аналитик данных“,https://spb.hh.ru/vacancy/42084578?query=python,,,
https://hh.ru,Data scientist,https://spb.hh.ru/vacancy/42738024?query=python,,,
https://hh.ru,Python (Django) Developer,https://spb.hh.ru/vacancy/42139519?query=python,,,
https://hh.ru,Python developer with Big Data (office/remote),https://spb.hh.ru/vacancy/40120242?query=python,,,
https://hh.ru,Python ML developer,https://spb.hh.ru/vacancy/42592010?query=python,80000.0,120000.0,руб.
https://hh.ru,"Team Lead (ML, Computer Vision)",https://spb.hh.ru/vacancy/41192291?query=python,,,
https://hh.ru,Data Engineer,https://spb.hh.ru/vacancy/42841145?query=python,,,
https://hh.ru,Python разработчик на проект создания частного облака,https://spb.hh.ru/vacancy/42599654?query=python,,,
https://hh.ru,Python-developer,https://spb.hh.ru/vacancy/42571969?query=python,95000.0,150000.0,руб.
https://hh.ru,Инженер по автоматическому тестированию (Python),https://spb.hh.ru/vacancy/42663890?query=python,,,
https://hh.ru,Data Engineer,https://spb.hh.ru/vacancy/40246855?query=python,,,
https://hh.ru,Deep Learning Engineer,https://spb.hh.ru/vacancy/41525608?query=python,100000.0,200000.0,руб.
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/42358986?query=python,,,
https://hh.ru,"Старший разработчик Python, Поиск / Стенд метрик",https://spb.hh.ru/vacancy/39735540?query=python,,,
https://hh.ru,Data Scientist / ML Engineer,https://spb.hh.ru/vacancy/42553846?query=python,7000.0,,USD
https://hh.ru,"Senior Python Developer, Energy Tech Solutions",https://spb.hh.ru/vacancy/40586490?query=python,,,
https://hh.ru,"Разработчик Python, Поиск / Стенд метрик",https://spb.hh.ru/vacancy/42208259?query=python,,,
https://hh.ru,Senior ML Engineer (удаленно или офис в Москве),https://spb.hh.ru/vacancy/42085038?query=python,,,
https://hh.ru,Senior Data Engineer,https://spb.hh.ru/vacancy/41852020?query=python,4500.0,,USD
https://hh.ru,Data Engineer [id86562],https://spb.hh.ru/vacancy/41510379?query=python,,,
https://hh.ru,Senior Data Analyst (Игровой аналитик),https://spb.hh.ru/vacancy/41983474?query=python,,,
https://hh.ru,Senior Data Scientist / ML engineer,https://spb.hh.ru/vacancy/42139281?query=python,,,
https://hh.ru,Senior Python Backend Developer (Education),https://spb.hh.ru/vacancy/40770160?query=python,250000.0,,руб.
https://hh.ru,"Инженер по автоматизации тестирования Python, Логистика",https://spb.hh.ru/vacancy/39563264?query=python,,,
https://hh.ru,Backend разработчик python,https://spb.hh.ru/vacancy/40538840?query=python,,,
https://hh.ru,Senior python developer,https://spb.hh.ru/vacancy/42506095?query=python,3000.0,7000.0,USD
https://hh.ru,Senior QA Automation Python,https://spb.hh.ru/vacancy/42579900?query=python,,,
https://hh.ru,"Reviewer в Практикум на программу обучения ""Аналитик Данных""",https://spb.hh.ru/vacancy/42645488?query=python,,,
https://hh.ru,Python backend разработчик,https://spb.hh.ru/vacancy/42685097?query=python,110000.0,130000.0,руб.
https://hh.ru,Python developer/ Data Engineer (GKT Team),https://spb.hh.ru/vacancy/40605229?query=python,180000.0,,руб.
https://hh.ru,"Web - разработчик (full stack, python, js)",https://spb.hh.ru/vacancy/40537734?query=python,,,
https://hh.ru,Data scientist,https://spb.hh.ru/vacancy/41931086?query=python,,,
https://hh.ru,Middle / Senior Backend developer (Python/Go),https://spb.hh.ru/vacancy/40379537?query=python,100000.0,170000.0,руб.
https://hh.ru,Tech Lead Developer (Python)/Технический руководитель команды Python,https://spb.hh.ru/vacancy/41778352?query=python,,,
https://hh.ru,Team Lead Data Scientist,https://spb.hh.ru/vacancy/42584283?query=python,,,
https://hh.ru,Big Data Developer with Python / Spark / AWS,https://spb.hh.ru/vacancy/40577198?query=python,,,
https://hh.ru,Разработчик Python (ML),https://spb.hh.ru/vacancy/42711852?query=python,,,
https://hh.ru,Big Data Developer with Python and SQL,https://spb.hh.ru/vacancy/40735644?query=python,,,
https://hh.ru,"Инженер по автоматизированному тестированию Python, Склад",https://spb.hh.ru/vacancy/39828467?query=python,,,
https://hh.ru,DevOps engineer (DataOps) / Data Operations Engineer,https://spb.hh.ru/vacancy/42686200?query=python,,,
https://hh.ru,Data Scientist (BigData),https://spb.hh.ru/vacancy/40628420?query=python,,,
https://hh.ru,Senior Backend / Full Stack Developer (Python),https://spb.hh.ru/vacancy/42268320?query=python,,,
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/41734082?query=python,,,
https://hh.ru,Senior Computer Vision Engineer в команду AI R&D,https://spb.hh.ru/vacancy/37930214?query=python,,,
https://hh.ru,Fullstack Web Developer (Python+JavaScript),https://spb.hh.ru/vacancy/40770284?query=python,,,
https://hh.ru,Программист Python,https://spb.hh.ru/vacancy/42783200?query=python,,,
https://hh.ru,Программист Python,https://spb.hh.ru/vacancy/42424028?query=python,150000.0,,руб.
https://hh.ru,Python Developer,https://spb.hh.ru/vacancy/42426738?query=python,150000.0,,руб.
https://hh.ru,Middle+/Senior Python разработчик (удаленно),https://spb.hh.ru/vacancy/39339342?query=python,,300000.0,руб.
https://hh.ru,Data scientist / Machine learning engineer в команду Видео,https://spb.hh.ru/vacancy/42633470?query=python,,,
https://hh.ru,ML Engineer,https://spb.hh.ru/vacancy/39931178?query=python,,,
https://hh.ru,Data Analyst,https://spb.hh.ru/vacancy/41982152?query=python,,,
https://hh.ru,Python Middle Developer,https://spb.hh.ru/vacancy/42512305?query=python,,,
https://hh.ru,Python (odoo) разработчик,https://spb.hh.ru/vacancy/41653361?query=python,100000.0,150000.0,руб.
https://hh.ru,Data Scientist (Middle / Senior),https://spb.hh.ru/vacancy/39910475?query=python,,,
https://hh.ru,Big Data Engineer (Python+Airflow+GCP),https://spb.hh.ru/vacancy/39647958?query=python,,,
https://hh.ru,Data Scientist,https://spb.hh.ru/vacancy/42429993?query=python,,,
https://hh.ru,Ментор на онлайн курс по программированию - Python,https://spb.hh.ru/vacancy/42557104?query=python,,,
https://hh.ru,Python разработчик,https://spb.hh.ru/vacancy/42395838?query=python,,,
https://hh.ru,Веб-разработчик на python (django),https://spb.hh.ru/vacancy/42399395?query=python,,,
https://hh.ru,Преподаватель Python,https://spb.hh.ru/vacancy/42510753?query=python,100000.0,,руб.
https://hh.ru,Senior Python Developer,https://spb.hh.ru/vacancy/42372524?query=python,120000.0,150000.0,руб.
